"data_id","language","form","age","gender","mom_ed","comprehension","production"
87491,"English (British)","TEDS Twos",23,"Female","Primary",15,15
87492,"English (British)","TEDS Twos",23,"Female","Primary",16,16
87493,"English (British)","TEDS Twos",24,"Female","Some Secondary",19,19
87494,"English (British)","TEDS Twos",24,"Male","Some Secondary",14,14
87495,"English (British)","TEDS Twos",23,"Male","Some Secondary",35,35
87496,"English (British)","TEDS Twos",23,"Male","Some Secondary",32,32
87497,"English (British)","TEDS Twos",24,"Female","Some Secondary",68,68
87498,"English (British)","TEDS Twos",24,"Female","Some Secondary",49,49
87499,"English (British)","TEDS Twos",23,"Female","Some Secondary",17,17
87500,"English (British)","TEDS Twos",23,"Female","Some Secondary",16,16
87501,"English (British)","TEDS Twos",24,"Female","Secondary",0,0
87502,"English (British)","TEDS Twos",24,"Female","Secondary",91,91
87503,"English (British)","TEDS Twos",23,"Female","None",100,100
87504,"English (British)","TEDS Twos",23,"Male","None",64,64
87505,"English (British)","TEDS Twos",23,"Male","Primary",29,29
87506,"English (British)","TEDS Twos",23,"Female","Primary",35,35
87507,"English (British)","TEDS Twos",24,"Male","Some Secondary",29,29
87508,"English (British)","TEDS Twos",24,"Male","Some Secondary",22,22
87509,"English (British)","TEDS Twos",24,"Female","Secondary",57,57
87510,"English (British)","TEDS Twos",24,"Female","Secondary",56,56
87511,"English (British)","TEDS Twos",24,"Female","Some Secondary",16,16
87512,"English (British)","TEDS Twos",24,"Male","Some Secondary",18,18
87513,"English (British)","TEDS Twos",24,"Female","Secondary",54,54
87514,"English (British)","TEDS Twos",24,"Male","Secondary",0,0
87515,"English (British)","TEDS Twos",23,"Male","Graduate",76,76
87516,"English (British)","TEDS Twos",23,"Male","Graduate",76,76
87517,"English (British)","TEDS Twos",24,"Female","Some Secondary",48,48
87518,"English (British)","TEDS Twos",23,"Male","Some Secondary",18,18
87519,"English (British)","TEDS Twos",22,"Male","Some Secondary",64,64
87520,"English (British)","TEDS Twos",22,"Male","Some Secondary",60,60
87521,"English (British)","TEDS Twos",24,"Female","Some Secondary",37,37
87522,"English (British)","TEDS Twos",24,"Male","Some Secondary",32,32
87523,"English (British)","TEDS Twos",24,"Female","Some College",54,54
87524,"English (British)","TEDS Twos",24,"Female","Some College",63,63
87525,"English (British)","TEDS Twos",24,"Male","Some Secondary",24,24
87526,"English (British)","TEDS Twos",24,"Male","Some Secondary",22,22
87527,"English (British)","TEDS Twos",24,"Female","Some Secondary",54,54
87528,"English (British)","TEDS Twos",24,"Female","Some Secondary",54,54
87529,"English (British)","TEDS Twos",24,"Female","Secondary",40,40
87530,"English (British)","TEDS Twos",24,"Male","Secondary",29,29
87531,"English (British)","TEDS Twos",24,"Female","Some Secondary",45,45
87532,"English (British)","TEDS Twos",24,"Female","Some Secondary",50,50
87533,"English (British)","TEDS Twos",24,"Female","College",56,56
87534,"English (British)","TEDS Twos",24,"Female","College",55,55
87535,"English (British)","TEDS Twos",24,"Male","Some College",36,36
87536,"English (British)","TEDS Twos",24,"Male","Some College",37,37
87537,"English (British)","TEDS Twos",29,"Female","Primary",100,100
87538,"English (British)","TEDS Twos",29,"Male","Primary",100,100
87539,"English (British)","TEDS Twos",25,"Male","Primary",100,100
87540,"English (British)","TEDS Twos",26,"Female","Primary",94,94
87541,"English (British)","TEDS Twos",24,"Female","Some Secondary",43,43
87542,"English (British)","TEDS Twos",24,"Female","Some Secondary",53,53
87543,"English (British)","TEDS Twos",24,"Female","Some Secondary",19,19
87544,"English (British)","TEDS Twos",24,"Male","Some Secondary",6,6
87545,"English (British)","TEDS Twos",24,"Male","College",37,37
87546,"English (British)","TEDS Twos",24,"Male","College",40,40
87547,"English (British)","TEDS Twos",24,"Female","None",44,44
87548,"English (British)","TEDS Twos",24,"Female","None",45,45
87549,"English (British)","TEDS Twos",24,"Male","None",44,44
87550,"English (British)","TEDS Twos",24,"Male","None",50,50
87551,"English (British)","TEDS Twos",24,"Male","Some Secondary",34,34
87552,"English (British)","TEDS Twos",24,"Male","Some Secondary",33,33
87553,"English (British)","TEDS Twos",24,"Male","Secondary",33,33
87554,"English (British)","TEDS Twos",25,"Male","Secondary",34,34
87555,"English (British)","TEDS Twos",24,"Female","Some Secondary",25,25
87556,"English (British)","TEDS Twos",24,"Female","Some Secondary",33,33
87557,"English (British)","TEDS Twos",23,"Male","Some Secondary",22,22
87558,"English (British)","TEDS Twos",23,"Male","Some Secondary",25,25
87559,"English (British)","TEDS Twos",24,"Male","Secondary",57,57
87560,"English (British)","TEDS Twos",24,"Male","Secondary",57,57
87561,"English (British)","TEDS Twos",26,"Male","Some Secondary",16,16
87562,"English (British)","TEDS Twos",26,"Male","Some Secondary",13,13
87563,"English (British)","TEDS Twos",24,"Female","Some College",22,22
87564,"English (British)","TEDS Twos",24,"Female","Some College",15,15
87565,"English (British)","TEDS Twos",23,"Male","Some Secondary",41,41
87566,"English (British)","TEDS Twos",23,"Male","Some Secondary",35,35
87567,"English (British)","TEDS Twos",24,"Female","Primary",51,51
87568,"English (British)","TEDS Twos",24,"Female","Primary",43,43
87569,"English (British)","TEDS Twos",24,"Male","None",35,35
87570,"English (British)","TEDS Twos",24,"Female","None",39,39
87571,"English (British)","TEDS Twos",23,"Female","Secondary",48,48
87572,"English (British)","TEDS Twos",23,"Male","Secondary",16,16
87573,"English (British)","TEDS Twos",24,"Male","Secondary",25,25
87574,"English (British)","TEDS Twos",24,"Male","Secondary",23,23
87575,"English (British)","TEDS Twos",24,"Male","Secondary",81,81
87576,"English (British)","TEDS Twos",24,"Male","Secondary",81,81
87577,"English (British)","TEDS Twos",24,"Female","Some Secondary",13,13
87578,"English (British)","TEDS Twos",24,"Female","Some Secondary",11,11
87579,"English (British)","TEDS Twos",24,"Male","College",82,82
87580,"English (British)","TEDS Twos",24,"Male","College",77,77
87581,"English (British)","TEDS Twos",23,"Female","Some Secondary",60,60
87582,"English (British)","TEDS Twos",23,"Female","Some Secondary",14,14
87583,"English (British)","TEDS Twos",23,"Male","Some Secondary",23,23
87584,"English (British)","TEDS Twos",23,"Female","Some Secondary",19,19
87585,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87586,"English (British)","TEDS Twos",24,"Female","Some Secondary",92,92
87587,"English (British)","TEDS Twos",23,"Female","Primary",27,27
87588,"English (British)","TEDS Twos",24,"Female","Primary",28,28
87589,"English (British)","TEDS Twos",23,"Female","Some College",100,100
87590,"English (British)","TEDS Twos",23,"Female","Some College",100,100
87591,"English (British)","TEDS Twos",23,"Female","Graduate",46,46
87592,"English (British)","TEDS Twos",24,"Female","Graduate",47,47
87593,"English (British)","TEDS Twos",23,"Male","Some Secondary",44,44
87594,"English (British)","TEDS Twos",23,"Male","Some Secondary",48,48
87595,"English (British)","TEDS Twos",24,"Male","College",39,39
87596,"English (British)","TEDS Twos",24,"Male","College",42,42
87597,"English (British)","TEDS Twos",25,"Female","Some Secondary",31,31
87598,"English (British)","TEDS Twos",25,"Female","Some Secondary",28,28
87599,"English (British)","TEDS Twos",24,"Male","Some Secondary",17,17
87600,"English (British)","TEDS Twos",24,"Male","Some Secondary",16,16
87601,"English (British)","TEDS Twos",24,"Female","College",37,37
87602,"English (British)","TEDS Twos",24,"Female","College",47,47
87603,"English (British)","TEDS Twos",23,"Female","Some Secondary",51,51
87604,"English (British)","TEDS Twos",23,"Male","Some Secondary",44,44
87605,"English (British)","TEDS Twos",23,"Male","Some College",49,49
87606,"English (British)","TEDS Twos",24,"Male","Some College",49,49
87607,"English (British)","TEDS Twos",23,"Female","Some Secondary",54,54
87608,"English (British)","TEDS Twos",23,"Female","Some Secondary",42,42
87609,"English (British)","TEDS Twos",24,"Male","Secondary",100,100
87610,"English (British)","TEDS Twos",24,"Male","Secondary",98,98
87611,"English (British)","TEDS Twos",23,"Female","None",26,26
87612,"English (British)","TEDS Twos",23,"Female","None",27,27
87613,"English (British)","TEDS Twos",27,"Male","Graduate",34,34
87614,"English (British)","TEDS Twos",27,"Male","Graduate",10,10
87615,"English (British)","TEDS Twos",24,"Female","Some Secondary",46,46
87616,"English (British)","TEDS Twos",24,"Female","Some Secondary",35,35
87617,"English (British)","TEDS Twos",24,"Female","Primary",98,98
87618,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87619,"English (British)","TEDS Twos",23,"Female","Some Secondary",58,58
87620,"English (British)","TEDS Twos",23,"Female","Some Secondary",56,56
87621,"English (British)","TEDS Twos",24,"Female","Secondary",93,93
87622,"English (British)","TEDS Twos",24,"Female","Secondary",96,96
87623,"English (British)","TEDS Twos",24,"Female","Primary",56,56
87624,"English (British)","TEDS Twos",24,"Female","Primary",52,52
87625,"English (British)","TEDS Twos",24,"Male","Some Secondary",57,57
87626,"English (British)","TEDS Twos",24,"Male","Some Secondary",59,59
87627,"English (British)","TEDS Twos",24,"Female","Secondary",31,31
87628,"English (British)","TEDS Twos",24,"Female","Secondary",39,39
87629,"English (British)","TEDS Twos",23,"Female","None",21,21
87630,"English (British)","TEDS Twos",23,"Male","None",21,21
87631,"English (British)","TEDS Twos",23,"Female","Secondary",21,21
87632,"English (British)","TEDS Twos",23,"Female","Secondary",55,55
87633,"English (British)","TEDS Twos",24,"Female","Graduate",71,71
87634,"English (British)","TEDS Twos",24,"Female","Graduate",69,69
87635,"English (British)","TEDS Twos",25,"Male","Some Secondary",100,100
87636,"English (British)","TEDS Twos",25,"Male","Some Secondary",100,100
87637,"English (British)","TEDS Twos",24,"Female","Some Secondary",15,15
87638,"English (British)","TEDS Twos",24,"Male","Some Secondary",65,65
87639,"English (British)","TEDS Twos",24,"Female","Some College",58,58
87640,"English (British)","TEDS Twos",23,"Male","Some College",57,57
87641,"English (British)","TEDS Twos",23,"Female","Primary",65,65
87642,"English (British)","TEDS Twos",23,"Female","Primary",74,74
87643,"English (British)","TEDS Twos",24,"Male","Primary",75,75
87644,"English (British)","TEDS Twos",24,"Male","Primary",66,66
87645,"English (British)","TEDS Twos",23,"Male","Secondary",67,67
87646,"English (British)","TEDS Twos",23,"Male","Secondary",87,87
87647,"English (British)","TEDS Twos",24,"Female","Graduate",33,33
87648,"English (British)","TEDS Twos",24,"Female","Graduate",38,38
87649,"English (British)","TEDS Twos",24,"Male","College",23,23
87650,"English (British)","TEDS Twos",24,"Male","College",16,16
87651,"English (British)","TEDS Twos",22,"Female","Primary",23,23
87652,"English (British)","TEDS Twos",23,"Male","Primary",23,23
87653,"English (British)","TEDS Twos",23,"Female","Some Secondary",92,92
87654,"English (British)","TEDS Twos",23,"Male","Some Secondary",89,89
87655,"English (British)","TEDS Twos",23,"Female","College",70,70
87656,"English (British)","TEDS Twos",23,"Male","College",72,72
87657,"English (British)","TEDS Twos",24,"Female","Some Secondary",55,55
87658,"English (British)","TEDS Twos",24,"Female","Some Secondary",42,42
87659,"English (British)","TEDS Twos",24,"Male","College",21,21
87660,"English (British)","TEDS Twos",24,"Male","College",22,22
87661,"English (British)","TEDS Twos",24,"Female","Primary",19,19
87662,"English (British)","TEDS Twos",24,"Male","Primary",23,23
87663,"English (British)","TEDS Twos",23,"Male","Primary",24,24
87664,"English (British)","TEDS Twos",23,"Male","Primary",22,22
87665,"English (British)","TEDS Twos",23,"Male","College",33,33
87666,"English (British)","TEDS Twos",23,"Male","College",33,33
87667,"English (British)","TEDS Twos",24,"Female","Secondary",93,93
87668,"English (British)","TEDS Twos",24,"Female","Secondary",84,84
87669,"English (British)","TEDS Twos",24,"Female","Primary",84,84
87670,"English (British)","TEDS Twos",23,"Male","Primary",30,30
87671,"English (British)","TEDS Twos",23,"Male","None",100,100
87672,"English (British)","TEDS Twos",24,"Male","None",100,100
87673,"English (British)","TEDS Twos",23,"Female","Graduate",46,46
87674,"English (British)","TEDS Twos",23,"Female","Graduate",48,48
87675,"English (British)","TEDS Twos",23,"Female","Some Secondary",53,53
87676,"English (British)","TEDS Twos",23,"Female","Some Secondary",59,59
87677,"English (British)","TEDS Twos",24,"Male","Some Secondary",50,50
87678,"English (British)","TEDS Twos",24,"Male","Some Secondary",47,47
87679,"English (British)","TEDS Twos",23,"Male","Some Secondary",18,18
87680,"English (British)","TEDS Twos",23,"Male","Some Secondary",27,27
87681,"English (British)","TEDS Twos",23,"Male","Some Secondary",25,25
87682,"English (British)","TEDS Twos",23,"Female","Some Secondary",50,50
87683,"English (British)","TEDS Twos",24,"Male","Some Secondary",15,15
87684,"English (British)","TEDS Twos",24,"Male","Some Secondary",17,17
87685,"English (British)","TEDS Twos",23,"Female","Secondary",46,46
87686,"English (British)","TEDS Twos",23,"Female","Secondary",46,46
87687,"English (British)","TEDS Twos",26,"Male","College",20,20
87688,"English (British)","TEDS Twos",24,"Male","College",19,19
87689,"English (British)","TEDS Twos",26,"Female","College",54,54
87690,"English (British)","TEDS Twos",26,"Male","College",44,44
87691,"English (British)","TEDS Twos",24,"Male","Some Secondary",51,51
87692,"English (British)","TEDS Twos",24,"Male","Some Secondary",54,54
87693,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87694,"English (British)","TEDS Twos",24,"Female","Some Secondary",100,100
87695,"English (British)","TEDS Twos",25,"Male","Primary",73,73
87696,"English (British)","TEDS Twos",25,"Female","Primary",76,76
87697,"English (British)","TEDS Twos",23,"Male","Graduate",16,16
87698,"English (British)","TEDS Twos",23,"Female","Graduate",21,21
87699,"English (British)","TEDS Twos",23,"Male","Primary",44,44
87700,"English (British)","TEDS Twos",23,"Female","Primary",47,47
87701,"English (British)","TEDS Twos",27,"Male","Some Secondary",85,85
87702,"English (British)","TEDS Twos",27,"Female","Some Secondary",97,97
87703,"English (British)","TEDS Twos",23,"Female","None",35,35
87704,"English (British)","TEDS Twos",23,"Female","None",42,42
87705,"English (British)","TEDS Twos",24,"Male","Some Secondary",19,19
87706,"English (British)","TEDS Twos",24,"Male","Some Secondary",33,33
87707,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87708,"English (British)","TEDS Twos",24,"Female","Primary",100,100
87709,"English (British)","TEDS Twos",23,"Female","Some Secondary",49,49
87710,"English (British)","TEDS Twos",23,"Female","Some Secondary",50,50
87711,"English (British)","TEDS Twos",24,"Male","Primary",38,38
87712,"English (British)","TEDS Twos",24,"Male","Primary",42,42
87713,"English (British)","TEDS Twos",23,"Male","Primary",38,38
87714,"English (British)","TEDS Twos",23,"Male","Primary",39,39
87715,"English (British)","TEDS Twos",24,"Female","Some Secondary",10,10
87716,"English (British)","TEDS Twos",24,"Male","Some Secondary",9,9
